_id,name,first_name,last_name,team,team_id,jersey,height_in,weight_lb,year,st,ag,rt
adf2852d-d662-4593-9905-7b0f0a8424fa,Tracy Wilkins,Tracy,Wilkins,Lewis Catholic,69a6fcb68d2c56aa82e48a9d,8,76,233,junior,16,4,28
395497c9-9e3c-4c9c-84d8-a5f77a5a0eab,Nash Green,Nash,Green,Crofton,69a6fcb68d2c56aa82e48a9e,40,72,201,senior,54,17,48
133d6ca1-7f6f-4340-a2c4-535723eaeac6,Bugsy McPherson,Bugsy,McPherson,Crofton,69a6fcb68d2c56aa82e48a9e,31,75,217,sophomore,24,48,48
621b2b47-8bb6-4d3a-82e7-78c7e8a555c5,Demario Melvin,Demario,Melvin,Crofton,69a6fcb68d2c56aa82e48a9e,4,76,218,senior,92,80,89
530b0eb0-a72c-4f1f-be9b-a04bbdfde8a9,Johnson McIntyre,Johnson,McIntyre,Crofton,69a6fcb68d2c56aa82e48a9e,12,75,207,sophomore,4,20,40
8011ccae-c161-4f65-b2d5-caa390720018,Joel O'Brien,Joel,O'Brien,Crofton,69a6fcb68d2c56aa82e48a9e,7,70,171,senior,37,21,36
405b3e19-6179-4e7b-b395-57716c31621f,Ismael Fuller,Ismael,Fuller,Crofton,69a6fcb68d2c56aa82e48a9e,11,84,265,senior,92,60,91
fca06cbe-36f3-4a2d-9471-d666b785fbb4,Teagan Maddox,Teagan,Maddox,Crofton,69a6fcb68d2c56aa82e48a9e,35,68,172,senior,23,11,50
72c39c18-414f-4c19-a038-34612fb48e15,Douglas Koester,Douglas,Koester,Crofton,69a6fcb68d2c56aa82e48a9e,25,67,159,senior,17,16,44
c35ba958-7a62-4707-ad6f-7f42326e9e8f,Burt Fuentes,Burt,Fuentes,Crofton,69a6fcb68d2c56aa82e48a9e,32,77,213,junior,14,91,71
006ce8b9-ab5c-4d16-b9c7-dcb04fb06987,Allan Navarro,Allan,Navarro,Crofton,69a6fcb68d2c56aa82e48a9e,19,70,167,freshman,27,44,37
d8b96f2a-24c9-40c7-a296-b1a77a89f5d2,Nick Carney,Nick,Carney,Crofton,69a6fcb68d2c56aa82e48a9e,8,77,231,freshman,92,61,75
4bf080f4-4dc8-43b9-aea3-dcdc1638c921,Vince Miranda,Vince,Miranda,Crofton,69a6fcb68d2c56aa82e48a9e,13,70,174,senior,64,38,45
c147b01e-39ef-431c-bdfa-0713465a7eec,Bobby Byrd,Bobby,Byrd,Minot,69a6fcb68d2c56aa82e48a9f,33,79,236,freshman,52,40,49
2dba508e-924f-4bfc-8f72-f313c5854bc4,Beckham Goode,Beckham,Goode,Minot,69a6fcb68d2c56aa82e48a9f,51,71,181,freshman,59,60,57
f38398ef-aaba-434f-add2-09fa0f53b643,Jaxon Monroe,Jaxon,Monroe,Minot,69a6fcb68d2c56aa82e48a9f,46,69,156,sophomore,42,27,32
03e910d5-891a-46b9-ae5d-edd918a3e4c2,Irving Castro,Irving,Castro,Minot,69a6fcb68d2c56aa82e48a9f,43,70,179,sophomore,23,12,28
9823c831-e4d9-4099-bfb6-acd94bc5f5d2,PJ Colorado,PJ,Colorado,Minot,69a6fcb68d2c56aa82e48a9f,12,73,194,sophomore,29,33,36
d30a7e97-3f12-4a54-8fbe-3e8b07da01d3,Eden Pietrowski,Eden,Pietrowski,Minot,69a6fcb68d2c56aa82e48a9f,1,70,175,freshman,21,26,24
6179855a-7ab9-447f-b810-424bc4b615fe,Owen Woods,Owen,Woods,Minot,69a6fcb68d2c56aa82e48a9f,3,70,178,junior,17,45,41
8ebf69cc-3783-450c-afd1-8ee65551f991,Earl Yates,Earl,Yates,Minot,69a6fcb68d2c56aa82e48a9f,23,71,179,freshman,33,4,24
05772f7d-802d-4542-a5e6-458d29d797c9,Darwin Marable,Darwin,Marable,Minot,69a6fcb68d2c56aa82e48a9f,52,68,160,senior,11,12,36
47288212-d781-4e96-ac50-c063897d2d84,Reid Short,Reid,Short,Minot,69a6fcb68d2c56aa82e48a9f,32,71,184,sophomore,40,60,51
619fa3ac-7e04-42a8-b5a9-2dd98027f74f,Emmett McSwain,Emmett,McSwain,Minot,69a6fcb68d2c56aa82e48a9f,25,80,245,freshman,41,51,51
b17d3d8b-7567-4d42-81d5-fbd610a8e266,Victor Duffy,Victor,Duffy,Minot,69a6fcb68d2c56aa82e48a9f,15,71,201,freshman,14,34,46
015a82e0-2159-4929-8639-4c57888e1ada,Gustavo Tripp,Gustavo,Tripp,Tower Academy,69a6fcb68d2c56aa82e48aa0,7,75,218,senior,80,92,72
d041ead2-864b-41a3-81f4-42db974017cb,Dalton Mendez,Dalton,Mendez,Tower Academy,69a6fcb68d2c56aa82e48aa0,44,67,164,sophomore,29,53,60
402202da-02b9-4389-a11e-2b5ddba86281,Jim Keaton,Jim,Keaton,Tower Academy,69a6fcb68d2c56aa82e48aa0,18,70,174,junior,29,32,33
01d667a3-1510-4e1a-80e9-207a03343313,Eugene Smith,Eugene,Smith,Tower Academy,69a6fcb68d2c56aa82e48aa0,55,75,213,senior,66,66,62
69e96de2-645e-401c-961f-9cfd37672dea,Xander Walls,Xander,Walls,Tower Academy,69a6fcb68d2c56aa82e48aa0,48,73,202,sophomore,26,24,38
62d41fbb-0b36-448f-ad8d-9dd59eda5d43,Duante Harris,Duante,Harris,Tower Academy,69a6fcb68d2c56aa82e48aa0,21,73,211,junior,40,25,44
8a80a98e-3137-4198-b292-6c6d738006c4,Uwe Scalia,Uwe,Scalia,Tower Academy,69a6fcb68d2c56aa82e48aa0,25,69,172,senior,17,11,40
d7af08e8-e635-4a37-ad34-781f45539475,Arlen Hanby,Arlen,Hanby,Tower Academy,69a6fcb68d2c56aa82e48aa0,5,71,189,senior,51,48,48
8d409ea5-c7f4-4d5c-bbbc-a1d98f072b5a,Antoine Soto,Antoine,Soto,Tower Academy,69a6fcb68d2c56aa82e48aa0,14,72,191,junior,26,10,36
f81c9093-5f3a-4a70-9c48-0ece70f722c5,Rich Duren,Rich,Duren,Tower Academy,69a6fcb68d2c56aa82e48aa0,2,73,205,sophomore,27,35,38
132e3e4c-7382-4910-828c-cfdab315c27d,Garfield Cowan,Garfield,Cowan,Tower Academy,69a6fcb68d2c56aa82e48aa0,34,66,156,sophomore,27,62,74
c9507c60-6a8e-47ce-87bc-2552a074b1ea,Brennan Ray,Brennan,Ray,Tower Academy,69a6fcb68d2c56aa82e48aa0,40,75,212,senior,24,51,42
1f38955b-577a-40ad-b04e-a8842f145ca0,Aaron Watts,Aaron,Watts,Two Rivers,69a6fcb68d2c56aa82e48aa1,3,72,195,junior,26,20,29
4ab43dbb-3dd0-4cbe-a3e8-fc322b0c8d12,Jamal Grieco,Jamal,Grieco,Two Rivers,69a6fcb68d2c56aa82e48aa1,5,70,173,senior,33,27,31
d379bfd7-db83-4ff4-be56-98d6a0171095,Nick Daniel,Nick,Daniel,Two Rivers,69a6fcb68d2c56aa82e48aa1,1,75,207,freshman,16,33,53
37dba0d6-d76a-43f9-a9e9-74751990158b,Stephen Williams,Stephen,Williams,Two Rivers,69a6fcb68d2c56aa82e48aa1,42,70,183,freshman,25,62,46
8528990a-792c-46b9-81fa-f145f7aa1a56,Wilber Cervantes,Wilber,Cervantes,Two Rivers,69a6fcb68d2c56aa82e48aa1,4,71,186,sophomore,53,62,57
cc14efb5-3d6a-4e50-b647-56953f9dcde4,Dmitry Winchenbach,Dmitry,Winchenbach,Two Rivers,69a6fcb68d2c56aa82e48aa1,40,67,163,senior,13,6,25
e16527c0-b87f-4dce-adbd-2970fe4190e8,Steve Frye-Cooke,Steve,Frye-Cooke,Two Rivers,69a6fcb68d2c56aa82e48aa1,10,68,160,senior,13,17,23
a08a6f1b-48e3-42cd-94c5-7d4b26da3218,Cleveland Peck,Cleveland,Peck,Two Rivers,69a6fcb68d2c56aa82e48aa1,45,72,186,junior,29,80,56
4b955fe7-e1c3-473d-b09a-480d01d540a4,Rashad Franklin,Rashad,Franklin,Two Rivers,69a6fcb68d2c56aa82e48aa1,44,75,207,junior,52,54,48
6c814f62-b7bf-458d-8abf-df2a5a4be882,Jakobe Faulkner,Jakobe,Faulkner,Two Rivers,69a6fcb68d2c56aa82e48aa1,17,78,234,freshman,48,47,54
80d73592-c1c7-4086-9512-c49b7ba9ee62,Charles Thunderburke,Charles,Thunderburke,Two Rivers,69a6fcb68d2c56aa82e48aa1,29,67,160,senior,25,11,41
70fdbecf-c398-4467-a663-2d7949054ff8,Tyrell Vox,Tyrell,Vox,Two Rivers,69a6fcb68d2c56aa82e48aa1,41,69,165,junior,15,17,29
b0bf2088-5155-43a0-ba58-fcbe82b7e005,Deyo Gorgone,Deyo,Gorgone,Norman,69a6fcb68d2c56aa82e48aa2,35,73,200,senior,40,66,63
6f61f7d5-caab-47cb-8cdf-3c7520d74916,Dylan McFarland,Dylan,McFarland,Norman,69a6fcb68d2c56aa82e48aa2,30,72,188,senior,67,32,59
e584bb24-a984-4eb4-bbe3-388fe51f81b0,Nasir Barnes,Nasir,Barnes,Norman,69a6fcb68d2c56aa82e48aa2,50,78,239,junior,54,32,52
fde82db0-2495-4e7f-b000-86f4d44ba60c,Fletcher Proffit,Fletcher,Proffit,Norman,69a6fcb68d2c56aa82e48aa2,2,72,198,junior,47,23,45
8e8f3c60-4945-45a3-827e-99b25741a621,Dorian Jackson,Dorian,Jackson,Norman,69a6fcb68d2c56aa82e48aa2,55,76,219,senior,54,54,53
ec6a4caa-32d3-4aee-9fa1-15bd16b3aa7d,Lukas Flink,Lukas,Flink,Norman,69a6fcb68d2c56aa82e48aa2,41,76,223,senior,45,46,34
fbaf4501-8146-4227-849f-bb2793d31ce0,Al Gambrell,Al,Gambrell,Norman,69a6fcb68d2c56aa82e48aa2,33,75,206,senior,40,70,41
54b3fb58-427e-434d-a8ef-62292181b532,Justin Foxworth,Justin,Foxworth,Norman,69a6fcb68d2c56aa82e48aa2,15,71,179,sophomore,76,75,72
27ff6207-a4bd-4361-8e87-9a665a5d3489,Javon Black,Javon,Black,Norman,69a6fcb68d2c56aa82e48aa2,6,70,173,junior,54,63,47
9636fb65-7b23-48b0-929f-5f03804163f0,Marques Auyeung,Marques,Auyeung,Norman,69a6fcb68d2c56aa82e48aa2,11,69,165,senior,92,49,72
13c3d195-56a3-404b-87da-06d95a175106,Jarrett Lloyd,Jarrett,Lloyd,Norman,69a6fcb68d2c56aa82e48aa2,13,72,197,senior,13,52,60
a448ccd5-5d2a-4fe0-99b8-3f6c61acf771,Donnie Krahn,Donnie,Krahn,Norman,69a6fcb68d2c56aa82e48aa2,46,74,203,sophomore,16,10,63
43529561-272f-4312-89be-6e6fe88b2f26,Carlos Stone,Carlos,Stone,River's Edge,69a6fcb68d2c56aa82e48aa3,33,72,191,junior,36,32,40
b398a257-e421-404f-9c5b-52eee502eea3,Landyn Macias,Landyn,Macias,River's Edge,69a6fcb68d2c56aa82e48aa3,45,69,170,senior,46,52,42
53b515ee-66c1-4ba3-915f-4f48e3d914d8,Brett Raines,Brett,Raines,River's Edge,69a6fcb68d2c56aa82e48aa3,41,67,158,senior,9,6,10
2f672ce7-a6cf-4795-b578-924186101185,Marlon Huynh,Marlon,Huynh,River's Edge,69a6fcb68d2c56aa82e48aa3,7,68,161,junior,17,17,29
81a16691-c9cb-407a-8279-09d216234147,Tyree Kulesza,Tyree,Kulesza,River's Edge,69a6fcb68d2c56aa82e48aa3,5,73,196,junior,25,66,64
4080e840-1c3c-4085-85e8-f39c4856538e,Lynwood Hardy,Lynwood,Hardy,River's Edge,69a6fcb68d2c56aa82e48aa3,54,72,186,freshman,6,7,19
7dd2712a-440b-4792-a4b3-963dee859c65,Russ Braxton,Russ,Braxton,River's Edge,69a6fcb68d2c56aa82e48aa3,2,76,216,junior,92,82,89
c407bd36-2d1b-40b7-aa4e-ed1857a8752a,Van Daughtery,Van,Daughtery,River's Edge,69a6fcb68d2c56aa82e48aa3,21,70,160,freshman,33,26,55
2aa7c3f0-5b97-4b9a-b628-360e4a754c1f,Coleman Montes,Coleman,Montes,River's Edge,69a6fcb68d2c56aa82e48aa3,17,75,205,senior,73,76,68
3cd475a2-6f50-445c-84a0-29edee5aaa74,Brett Stanton,Brett,Stanton,River's Edge,69a6fcb68d2c56aa82e48aa3,22,73,186,senior,49,8,38
44fa3298-8941-4af4-8297-3dae50e007e9,Clarence Varden,Clarence,Varden,River's Edge,69a6fcb68d2c56aa82e48aa3,50,80,246,sophomore,46,69,60
35cafac7-a7ca-44f5-a941-061a82985ffa,Wyatt Camarillo,Wyatt,Camarillo,River's Edge,69a6fcb68d2c56aa82e48aa3,14,72,184,junior,54,71,85
e0ffe879-6d83-43ce-8cd6-5e221e85e9dc,Winfred Little,Winfred,Little,Amarillo Tech,69a6fcb68d2c56aa82e48aa4,32,71,184,senior,54,15,61
33b8e78c-1188-4038-a5f9-8f2c61cbc38b,Marcel Lyunch,Marcel,Lyunch,Amarillo Tech,69a6fcb68d2c56aa82e48aa4,20,75,209,junior,37,23,45
00a9d393-c03b-4ac2-b357-1dd57e7223f2,GB Selvidge,GB,Selvidge,Amarillo Tech,69a6fcb68d2c56aa82e48aa4,5,70,182,senior,6,5,29
cb3f5463-c9e9-447d-9a96-bd8c9ec6952b,Alexi Turgenev,Alexi,Turgenev,Amarillo Tech,69a6fcb68d2c56aa82e48aa4,2,70,180,senior,29,29,36
37bc3043-356a-4baf-8a9f-0dfddb7fe93b,Sage Simmons,Sage,Simmons,Amarillo Tech,69a6fcb68d2c56aa82e48aa4,52,69,171,senior,75,70,57
b10d7fbc-ceda-4f22-97a5-9abf9056a1a6,Casey Kemp,Casey,Kemp,Amarillo Tech,69a6fcb68d2c56aa82e48aa4,13,70,172,senior,40,80,61
45888d7a-392c-4284-9691-a6ca3d76d57c,Ian Lacefield,Ian,Lacefield,Amarillo Tech,69a6fcb68d2c56aa82e48aa4,30,69,168,junior,49,25,38
0075a182-10a6-4a26-8135-fb12d0d13767,Fred Ashbrook,Fred,Ashbrook,Amarillo Tech,69a6fcb68d2c56aa82e48aa4,16,72,194,senior,29,50,58
5b937e4a-db4e-43ba-a6f4-122445a3daac,Kenny Clarke,Kenny,Clarke,Amarillo Tech,69a6fcb68d2c56aa82e48aa4,24,78,235,junior,15,50,53
61c995ff-ecce-4a85-a639-d0ff524277b2,Charles Felice,Charles,Felice,Amarillo Tech,69a6fcb68d2c56aa82e48aa4,1,69,167,freshman,24,72,68
adaa0534-7ab4-4d13-aa8d-aa76531f7210,Tobias Douglas,Tobias,Douglas,Amarillo Tech,69a6fcb68d2c56aa82e48aa4,22,80,249,senior,47,74,63
247f99b7-6fb1-4ca0-a9fc-261bbf1aba45,Mason Pierce,Mason,Pierce,Amarillo Tech,69a6fcb68d2c56aa82e48aa4,7,69,170,senior,40,19,38
ac7a5fd3-be95-4fc9-8122-8c3d5e65cec2,Dontrell Munoz,Dontrell,Munoz,Pan Handle Limited,69a6fcb68d2c56aa82e48aa5,54,79,237,senior,49,29,52
b88a85e4-6d3e-4c56-8760-8f950d3dfd0b,Jabril Benitez,Jabril,Benitez,Pan Handle Limited,69a6fcb68d2c56aa82e48aa5,9,71,185,junior,15,11,26
2996719f-0ed9-4c4e-8f47-ba4db3f93bb4,DeMarcus Sharp,DeMarcus,Sharp,Pan Handle Limited,69a6fcb68d2c56aa82e48aa5,23,73,198,senior,63,40,65
1c0329d1-6d72-47b5-84f0-6813a89b702e,Sebastian Ebner,Sebastian,Ebner,Pan Handle Limited,69a6fcb68d2c56aa82e48aa5,40,76,226,freshman,41,52,57
209696a3-39ae-4d8f-96d3-3d50d4617719,Tony Ashbrook,Tony,Ashbrook,Pan Handle Limited,69a6fcb68d2c56aa82e48aa5,18,74,194,sophomore,36,26,44
7916b279-93c8-4f06-a1e6-d61b2af8d864,Adrian Darden,Adrian,Darden,Pan Handle Limited,69a6fcb68d2c56aa82e48aa5,19,74,213,senior,21,21,46
d904676d-6d96-4864-bba0-654435fef964,Oswald Spiel,Oswald,Spiel,Pan Handle Limited,69a6fcb68d2c56aa82e48aa5,35,74,215,freshman,52,40,58
fa595015-9020-4443-8dcd-b9ab9bf963ce,Chuckie Mann,Chuckie,Mann,Pan Handle Limited,69a6fcb68d2c56aa82e48aa5,22,66,162,junior,20,9,19
1a2483f0-2516-46d8-9b7d-4c995739e1ec,KJ Brough,KJ,Brough,Pan Handle Limited,69a6fcb68d2c56aa82e48aa5,11,81,248,senior,20,37,54
95efdcd1-3576-4f89-9677-70ca540e5860,Wilson David,Wilson,David,Pan Handle Limited,69a6fcb68d2c56aa82e48aa5,25,71,192,sophomore,11,8,30
cff552f2-531b-4e24-a4ca-7fc263dfcb12,Conrad Mines,Conrad,Mines,Pan Handle Limited,69a6fcb68d2c56aa82e48aa5,30,71,184,senior,33,26,26
81b40df7-1240-4308-8ae7-de69c321f127,Thomas Villarreal,Thomas,Villarreal,Pan Handle Limited,69a6fcb68d2c56aa82e48aa5,47,69,165,freshman,47,23,42
6a5f2d02-cc08-4f48-80cf-a13aad03fe67,Marion Miller,Marion,Miller,Ada,69a6fcb68d2c56aa82e48aa6,18,77,220,junior,52,55,59
501157c9-1c7b-4b55-9ea9-9754441fb315,Jamari Cedano,Jamari,Cedano,Ada,69a6fcb68d2c56aa82e48aa6,53,78,235,sophomore,22,82,56
1ebca8ad-0178-4a94-a191-588d7691edb2,Orlando Christian,Orlando,Christian,Ada,69a6fcb68d2c56aa82e48aa6,12,78,234,sophomore,63,72,60
3ab674ad-4a74-42ce-977b-9ec71a678cd8,Anderson Lara,Anderson,Lara,Ada,69a6fcb68d2c56aa82e48aa6,43,67,163,freshman,2,16,16
e9daaa66-2f11-4a20-abd9-554e81b96587,Sullivan Harris,Sullivan,Harris,Ada,69a6fcb68d2c56aa82e48aa6,1,72,192,sophomore,25,35,42
feb1404f-b2bc-4db6-b1e4-bbea49bdfe76,Omar-Ha Wrenn,Omar-Ha,Wrenn,Ada,69a6fcb68d2c56aa82e48aa6,24,70,178,sophomore,59,15,52
d13605bc-86e9-454a-9398-d6963856f2be,Brady Carrillo,Brady,Carrillo,Ada,69a6fcb68d2c56aa82e48aa6,50,73,206,sophomore,37,30,39
fcbea8eb-8471-4cb9-a5ff-36bafce4bd27,Wilmer Estrada,Wilmer,Estrada,Ada,69a6fcb68d2c56aa82e48aa6,4,73,207,freshman,67,66,61
41e464a6-1d56-47b2-9f8b-6b3248c28ad1,Ernest Barr,Ernest,Barr,Ada,69a6fcb68d2c56aa82e48aa6,42,80,249,freshman,11,16,43
88230d5b-ffaa-4b66-963e-b9f070b25b41,Lester Long,Lester,Long,Ada,69a6fcb68d2c56aa82e48aa6,14,69,166,senior,24,64,53
29584033-7a85-43e1-bbae-7c12dc74e3af,OT Wilson,OT,Wilson,Ada,69a6fcb68d2c56aa82e48aa6,33,71,179,junior,40,14,40
b9449448-2d3f-40c8-a83f-72b48d75fc1e,Johnny Glascock,Johnny,Glascock,Ada,69a6fcb68d2c56aa82e48aa6,3,73,201,senior,17,23,54
d743aa09-688e-42cd-9d83-fdb4bfdc3a0e,Emilio Perry,Emilio,Perry,Kenton,69a6fcb68d2c56aa82e48aa7,17,75,206,sophomore,32,20,63
b8201604-240d-47e8-a9e7-f53e102c9606,Derrick Sandoval,Derrick,Sandoval,Kenton,69a6fcb68d2c56aa82e48aa7,10,71,186,senior,21,62,49
ede51c62-74d9-4d34-b5c2-eb17d3f8ea1e,Junior Chambers,Junior,Chambers,Kenton,69a6fcb68d2c56aa82e48aa7,30,66,151,sophomore,15,46,39
4a48aae9-ff76-4057-97b5-71e53cd3eff8,Xavier McMunster,Xavier,McMunster,Kenton,69a6fcb68d2c56aa82e48aa7,54,67,163,senior,57,21,38
c03375d3-3efb-48ab-8e8c-0bf1472b5f69,Kaiden Dennis,Kaiden,Dennis,Kenton,69a6fcb68d2c56aa82e48aa7,90,79,247,junior,78,70,66
f508875d-06da-4897-93ae-e8eec50d965f,Hayden Holmes,Hayden,Holmes,Kenton,69a6fcb68d2c56aa82e48aa7,42,78,244,freshman,42,59,58
bc4eab6a-d307-4efc-b865-5d9169e510b3,Tanner Allen,Tanner,Allen,Kenton,69a6fcb68d2c56aa82e48aa7,3,81,245,freshman,15,29,31
cb02c71c-90cf-4e0b-b2fe-d1fc7b31c58b,Trenton Madden,Trenton,Madden,Kenton,69a6fcb68d2c56aa82e48aa7,8,69,180,sophomore,52,54,49
c9d8fb5b-fa3a-4891-aa3e-1f267342f79c,John Michael,John,Michael,Kenton,69a6fcb68d2c56aa82e48aa7,13,73,203,sophomore,53,23,49
00aa24fb-e8a0-449d-8211-4138840a59b0,Bernard Einhorn,Bernard,Einhorn,Kenton,69a6fcb68d2c56aa82e48aa7,9,76,222,senior,52,65,62
8d66902f-52e8-490f-aba7-8b2c2632d577,Zayden Lester,Zayden,Lester,Kenton,69a6fcb68d2c56aa82e48aa7,32,70,165,junior,17,12,29
5022d13a-8722-4a75-ba00-644bcb125f9d,Jayden James,Jayden,James,Kenton,69a6fcb68d2c56aa82e48aa7,33,73,195,junior,47,30,48
40e499e4-80c4-4737-a5f4-15cfcfbb3b43,Adam Fennessey,Adam,Fennessey,Reyes-Santiago,69a6fcb68d2c56aa82e48aa8,51,70,166,senior,4,47,51
110569eb-bcc0-4b3b-81bb-7b133af76761,Buddy Gayden,Buddy,Gayden,Reyes-Santiago,69a6fcb68d2c56aa82e48aa8,34,74,202,senior,26,32,32
aeeaccba-6b7d-42d2-8118-bddaef5a510d,Paulson Noble,Paulson,Noble,Reyes-Santiago,69a6fcb68d2c56aa82e48aa8,45,69,174,senior,27,21,29
768e8280-037b-42ec-86ef-c645bd2ea57a,Sage Knapp III,Sage,Knapp III,Reyes-Santiago,69a6fcb68d2c56aa82e48aa8,8,78,244,senior,63,48,68
22fb6e6f-22b6-4cf3-b676-b10b2cdf33a9,Joel Calvin,Joel,Calvin,Reyes-Santiago,69a6fcb68d2c56aa82e48aa8,12,70,168,sophomore,11,4,25
b11e3fa1-82b3-450a-b027-e9ee6e70b512,Quincy McGee,Quincy,McGee,Reyes-Santiago,69a6fcb68d2c56aa82e48aa8,33,77,222,sophomore,45,49,54
6ccf6abb-b114-482e-8093-e9883cdbf52f,Hayden English,Hayden,English,Reyes-Santiago,69a6fcb68d2c56aa82e48aa8,22,67,145,freshman,57,42,44
9a956044-eadd-4fa6-95dc-6d5f7942d36a,Gregory Khan,Gregory,Khan,Reyes-Santiago,69a6fcb68d2c56aa82e48aa8,50,75,209,freshman,48,29,63
4c07623b-4d08-4c70-9da7-8c58f492db5e,Cedric Fox,Cedric,Fox,Reyes-Santiago,69a6fcb68d2c56aa82e48aa8,14,75,216,senior,45,33,37
bbcab1e8-b81b-4887-98a3-74c99cb5d684,Jerry Frederickson,Jerry,Frederickson,Reyes-Santiago,69a6fcb68d2c56aa82e48aa8,30,73,190,sophomore,11,5,35
2770aa38-8db7-42bf-be2e-db6d101cb751,Bryant Almada,Bryant,Almada,Reyes-Santiago,69a6fcb68d2c56aa82e48aa8,7,71,185,freshman,11,9,37
edb5d672-939a-40a5-bff4-38b898d447f1,Jerry McLaughlin,Jerry,McLaughlin,Reyes-Santiago,69a6fcb68d2c56aa82e48aa8,54,74,202,junior,76,16,64
c57fc7d4-a407-4277-93e7-0f4eb39f0f62,Roy Beckett,Roy,Beckett,Stormwood,69a6fcb68d2c56aa82e48aa9,21,85,281,senior,8,33,50
4a504905-1023-4af4-8274-bd7c7af9f800,Blake Gonzalez,Blake,Gonzalez,Stormwood,69a6fcb68d2c56aa82e48aa9,9,70,166,freshman,22,38,35
1979974e-b14c-41c7-bfd5-42a7c6666ed6,Vincent O'Brady,Vincent,O'Brady,Stormwood,69a6fcb68d2c56aa82e48aa9,13,73,190,junior,70,54,52
3164e4d1-7120-4ff5-955c-9c8f2fc07b46,Tylan Rodgers,Tylan,Rodgers,Stormwood,69a6fcb68d2c56aa82e48aa9,33,76,219,sophomore,11,53,43
5e5d1e12-386f-4421-ba3b-b7e0c91693fc,Willie Villora,Willie,Villora,Stormwood,69a6fcb68d2c56aa82e48aa9,34,71,187,senior,39,23,35
8a4e2170-0b69-494b-945a-8613e2c82c00,Columbus Criado,Columbus,Criado,Stormwood,69a6fcb68d2c56aa82e48aa9,32,69,168,junior,47,62,58
45fbb4f8-b9cc-48d5-83fb-693803de08cb,Wilber Biel,Wilber,Biel,Stormwood,69a6fcb68d2c56aa82e48aa9,6,78,237,sophomore,42,29,49
33d04683-f7da-4dd3-a7f0-d8a6d2553661,Eliezer Barton,Eliezer,Barton,Stormwood,69a6fcb68d2c56aa82e48aa9,8,74,208,senior,89,46,69
d7ccb601-1fd9-4cc0-881a-69854d8ab0a4,Devin Policastro,Devin,Policastro,Stormwood,69a6fcb68d2c56aa82e48aa9,5,73,207,senior,8,33,40
4ca26504-9f58-478e-bcfa-bb6d78237075,Brian O'Donnell,Brian,O'Donnell,Stormwood,69a6fcb68d2c56aa82e48aa9,52,81,248,junior,26,60,56
49a1de59-0a1d-428d-ab39-7b80a8e3dd14,Sincere Brough,Sincere,Brough,Stormwood,69a6fcb68d2c56aa82e48aa9,17,65,150,junior,42,13,39
bb4e5997-647c-457f-97de-ec87918891f5,Kent Taylor,Kent,Taylor,Stormwood,69a6fcb68d2c56aa82e48aa9,1,70,188,junior,22,29,36
703f55bc-a80e-402f-9cc0-f2dbe2384fee,Dennis MacDonald,Dennis,MacDonald,Houston Jesuit,69a6fcb68d2c56aa82e48aaa,43,75,211,junior,17,35,52
a4587bfc-395f-45e7-80f0-1dc73efefe3f,Giancarlo Sullivan,Giancarlo,Sullivan,Houston Jesuit,69a6fcb68d2c56aa82e48aaa,35,74,208,freshman,75,66,79
8d2b7cb8-7157-44f6-8efe-8c1492142271,Melvin Ferguson,Melvin,Ferguson,Houston Jesuit,69a6fcb68d2c56aa82e48aaa,11,72,188,senior,40,92,55
acd33c1d-19af-4606-8487-14ac7f506c39,Sheldon Davis,Sheldon,Davis,Houston Jesuit,69a6fcb68d2c56aa82e48aaa,41,83,257,sophomore,59,79,80
5da753b0-4aef-4498-be25-ce9f810de69b,Lamont Hayden,Lamont,Hayden,Houston Jesuit,69a6fcb68d2c56aa82e48aaa,2,73,205,junior,54,64,47
6bfc783f-ee7e-48be-9a99-3585680e285e,Trenton Henson,Trenton,Henson,Houston Jesuit,69a6fcb68d2c56aa82e48aaa,16,68,155,junior,40,34,51
f69ef899-42e0-4044-94ed-ffa83e9a1d35,Thurman Slaughter,Thurman,Slaughter,Houston Jesuit,69a6fcb68d2c56aa82e48aaa,24,71,177,senior,28,63,44
1692d30f-8a85-4496-b5aa-7cd649c77ab0,Jay Chapman,Jay,Chapman,Houston Jesuit,69a6fcb68d2c56aa82e48aaa,14,82,254,junior,29,24,40
fc5be6c6-8910-4625-9432-dcfe043384d6,Alberto Gutierrez,Alberto,Gutierrez,Houston Jesuit,69a6fcb68d2c56aa82e48aaa,20,77,220,senior,47,9,52
50e8ef54-e81a-444c-b034-91d228a1d705,Arnav Anderson,Arnav,Anderson,Houston Jesuit,69a6fcb68d2c56aa82e48aaa,6,73,186,senior,92,92,89
2a5eb2f8-2b4e-42d1-a40a-5858060e495d,Moses Gibson,Moses,Gibson,Houston Jesuit,69a6fcb68d2c56aa82e48aaa,44,73,211,senior,71,41,60
e57c2b0d-78b3-4c67-83ae-fad0a7e23e20,Tyrone Mercer,Tyrone,Mercer,Houston Jesuit,69a6fcb68d2c56aa82e48aaa,38,70,166,junior,34,33,49
2e6ac1e6-76d5-404c-8b37-607d94bb9321,Drew Shea,Drew,Shea,Austin,69a6fcb68d2c56aa82e48aab,4,69,169,senior,11,23,32
ffd7daf5-f027-4765-9b76-d1ee228f65b8,Jair Speights,Jair,Speights,Austin,69a6fcb68d2c56aa82e48aab,7,72,198,junior,10,46,48
